ip,rid,age_bin,gender,marital,income_bin,state,own_dog,dog_or_cat,adopt_or_shop,dog_size,msg_treat_ind,shelter_treat_bin,duration,dog_num,rating,shelter_tp
208.195.165.9,383370,3,1,0,1,36,1,1,1,0,0,0,202,2,7,0
208.195.165.9,383370,3,1,0,1,36,1,1,1,0,0,0,202,3,6,0
208.195.165.9,383370,3,1,0,1,36,1,1,1,0,0,0,202,4,6,0
192.126.170.67,921471,3,0,0,1,15,2,1,0,0,0,1,167,1,7,2
192.126.170.67,921471,3,0,0,1,15,2,1,0,0,0,1,167,2,5,1
192.126.170.67,921471,3,0,0,1,15,2,1,0,0,0,1,167,3,7,2
192.126.170.67,921471,3,0,0,1,15,2,1,0,0,0,1,167,4,9,2
208.194.223.110,967782,1,1,0,3,46,2,1,0,1,0,1,79,1,3,1
208.194.223.110,967782,1,1,0,3,46,2,1,0,1,0,1,79,2,7,1
208.194.223.110,967782,1,1,0,3,46,2,1,0,1,0,1,79,3,6,2
208.194.223.110,967782,1,1,0,3,46,2,1,0,1,0,1,79,4,3,2
208.221.33.42,561986,3,1,0,1,5,2,1,1,0,0,1,144,1,7,1
208.221.33.42,561986,3,1,0,1,5,2,1,1,0,0,1,144,2,5,1
208.221.33.42,561986,3,1,0,1,5,2,1,1,0,0,1,144,3,3,1
208.221.33.42,561986,3,1,0,1,5,2,1,1,0,0,1,144,4,2,2
207.246.77.224,568870,3,0,0,1,47,2,1,1,0,0,0,293,1,6,0
207.246.77.224,568870,3,0,0,1,47,2,1,1,0,0,0,293,2,5,0
207.246.77.224,568870,3,0,0,1,47,2,1,1,0,0,0,293,3,7,0
207.246.77.224,568870,3,0,0,1,47,2,1,1,0,0,0,293,4,8,0
208.202.233.221,984985,2,1,2,2,46,2,1,1,0,1,1,77,1,6,1
208.202.233.221,984985,2,1,2,2,46,2,1,1,0,1,1,77,2,8,1
208.202.233.221,984985,2,1,2,2,46,2,1,1,0,1,1,77,3,7,2
208.202.233.221,984985,2,1,2,2,46,2,1,1,0,1,1,77,4,7,2
163.123.222.100,711697,4,1,0,1,9,2,1,1,1,1,0,162,1,5,0
163.123.222.100,711697,4,1,0,1,9,2,1,1,1,1,0,162,2,5,0
163.123.222.100,711697,4,1,0,1,9,2,1,1,1,1,0,162,3,4,0
163.123.222.100,711697,4,1,0,1,9,2,1,1,1,1,0,162,4,5,0
128.254.164.45,608335,0,1,0,2,1,2,1,1,0,1,1,102,1,1,1
128.254.164.45,608335,0,1,0,2,1,2,1,1,0,1,1,102,2,2,1
128.254.164.45,608335,0,1,0,2,1,2,1,1,0,1,1,102,3,1,2
128.254.164.45,608335,0,1,0,2,1,2,1,1,0,1,1,102,4,1,2
136.175.100.19,393508,2,1,2,2,38,2,1,1,1,0,0,210,1,4,0
136.175.100.19,393508,2,1,2,2,38,2,1,1,1,0,0,210,2,8,0
136.175.100.19,393508,2,1,2,2,38,2,1,1,1,0,0,210,3,6,0
136.175.100.19,393508,2,1,2,2,38,2,1,1,1,0,0,210,4,7,0
172.223.83.17,595443,3,1,2,1,43,2,1,1,1,1,0,228,1,8,0
172.223.83.17,595443,3,1,2,1,43,2,1,1,1,1,0,228,2,1,0
172.223.83.17,595443,3,1,2,1,43,2,1,1,1,1,0,228,3,4,0
172.223.83.17,595443,3,1,2,1,43,2,1,1,1,1,0,228,4,1,0
98.204.255.222,910141,2,1,2,1,21,2,1,0,0,0,0,88,1,7,0
98.204.255.222,910141,2,1,2,1,21,2,1,0,0,0,0,88,2,9,0
98.204.255.222,910141,2,1,2,1,21,2,1,0,0,0,0,88,3,8,0
98.204.255.222,910141,2,1,2,1,21,2,1,0,0,0,0,88,4,10,0
128.254.164.107,752731,3,1,0,1,15,2,1,1,0,1,1,111,1,3,2
128.254.164.107,752731,3,1,0,1,15,2,1,1,0,1,1,111,2,2,1
128.254.164.107,752731,3,1,0,1,15,2,1,1,0,1,1,111,3,2,2
128.254.164.107,752731,3,1,0,1,15,2,1,1,0,1,1,111,4,3,1
202.182.69.154,245876,3,0,0,3,49,2,1,1,1,1,0,187,1,3,0
202.182.69.154,245876,3,0,0,3,49,2,1,1,1,1,0,187,2,4,0
202.182.69.154,245876,3,0,0,3,49,2,1,1,1,1,0,187,3,4,0
202.182.69.154,245876,3,0,0,3,49,2,1,1,1,1,0,187,4,5,0
208.195.173.129,234375,2,0,2,2,15,2,1,1,1,0,0,139,1,7,0
208.195.173.129,234375,2,0,2,2,15,2,1,1,1,0,0,139,2,7,0
208.195.173.129,234375,2,0,2,2,15,2,1,1,1,0,0,139,3,10,0
208.195.173.129,234375,2,0,2,2,15,2,1,1,1,0,0,139,4,9,0
65.195.212.11,926363,2,0,0,1,33,2,1,0,1,0,1,108,1,3,2
65.195.212.11,926363,2,0,0,1,33,2,1,0,1,0,1,108,2,6,1
65.195.212.11,926363,2,0,0,1,33,2,1,0,1,0,1,108,3,8,2
65.195.212.11,926363,2,0,0,1,33,2,1,0,1,0,1,108,4,8,1
157.254.44.56,383867,2,1,0,1,35,2,1,1,2,0,0,73,1,7,0
157.254.44.56,383867,2,1,0,1,35,2,1,1,2,0,0,73,2,7,0
157.254.44.56,383867,2,1,0,1,35,2,1,1,2,0,0,73,3,5,0
157.254.44.56,383867,2,1,0,1,35,2,1,1,2,0,0,73,4,9,0
128.254.167.135,107548,2,1,0,3,43,2,1,1,0,0,0,190,1,3,0
128.254.167.135,107548,2,1,0,3,43,2,1,1,0,0,0,190,2,3,0
128.254.167.135,107548,2,1,0,3,43,2,1,1,0,0,0,190,3,3,0
128.254.167.135,107548,2,1,0,3,43,2,1,1,0,0,0,190,4,4,0
73.237.172.67,495609,5,1,2,0,10,2,1,0,0,0,0,162,1,1,0
73.237.172.67,495609,5,1,2,0,10,2,1,0,0,0,0,162,2,8,0
73.237.172.67,495609,5,1,2,0,10,2,1,0,0,0,0,162,3,6,0
73.237.172.67,495609,5,1,2,0,10,2,1,0,0,0,0,162,4,7,0
172.98.209.49,639718,2,1,0,3,21,2,1,1,1,1,1,253,1,6,2
172.98.209.49,639718,2,1,0,3,21,2,1,1,1,1,1,253,2,9,2
172.98.209.49,639718,2,1,0,3,21,2,1,1,1,1,1,253,3,8,1
172.98.209.49,639718,2,1,0,3,21,2,1,1,1,1,1,253,4,7,2
159.69.208.85,325138,3,0,0,2,35,2,1,1,1,1,0,121,1,8,0
159.69.208.85,325138,3,0,0,2,35,2,1,1,1,1,0,121,2,7,0
159.69.208.85,325138,3,0,0,2,35,2,1,1,1,1,0,121,3,7,0
159.69.208.85,325138,3,0,0,2,35,2,1,1,1,1,0,121,4,7,0
216.93.2.125,710802,4,1,0,1,0,2,1,0,0,0,0,196,1,4,0
216.93.2.125,710802,4,1,0,1,0,2,1,0,0,0,0,196,2,5,0
216.93.2.125,710802,4,1,0,1,0,2,1,0,0,0,0,196,3,6,0
216.93.2.125,710802,4,1,0,1,0,2,1,0,0,0,0,196,4,3,0
149.46.193.252,346459,4,0,0,3,15,2,1,1,0,1,1,136,1,8,2
149.46.193.252,346459,4,0,0,3,15,2,1,1,0,1,1,136,2,10,1
149.46.193.252,346459,4,0,0,3,15,2,1,1,0,1,1,136,3,9,2
149.46.193.252,346459,4,0,0,3,15,2,1,1,0,1,1,136,4,9,2
128.254.164.155,270963,3,0,0,0,15,2,1,1,0,1,0,125,1,6,0
128.254.164.155,270963,3,0,0,0,15,2,1,1,0,1,0,125,2,5,0
128.254.164.155,270963,3,0,0,0,15,2,1,1,0,1,0,125,3,6,0
128.254.164.155,270963,3,0,0,0,15,2,1,1,0,1,0,125,4,8,0
136.175.103.53,742449,1,1,0,0,1,2,1,1,0,1,1,135,1,3,2
136.175.103.53,742449,1,1,0,0,1,2,1,1,0,1,1,135,2,2,1
136.175.103.53,742449,1,1,0,0,1,2,1,1,0,1,1,135,3,2,1
136.175.103.53,742449,1,1,0,0,1,2,1,1,0,1,1,135,4,2,1
208.194.218.142,938021,2,0,2,2,46,2,0,1,1,0,1,58,1,7,2
208.194.218.142,938021,2,0,2,2,46,2,0,1,1,0,1,58,2,4,2
208.194.218.142,938021,2,0,2,2,46,2,0,1,1,0,1,58,3,3,2
208.194.218.142,938021,2,0,2,2,46,2,0,1,1,0,1,58,4,5,2
163.123.220.206,226097,6,1,0,1,47,2,1,0,1,0,0,107,1,7,0
163.123.220.206,226097,6,1,0,1,47,2,1,0,1,0,0,107,2,6,0
163.123.220.206,226097,6,1,0,1,47,2,1,0,1,0,0,107,3,6,0
163.123.220.206,226097,6,1,0,1,47,2,1,0,1,0,0,107,4,8,0
208.218.229.213,843358,2,1,0,3,33,2,1,1,0,0,1,112,1,8,2
208.218.229.213,843358,2,1,0,3,33,2,1,1,0,0,1,112,2,8,2
208.218.229.213,843358,2,1,0,3,33,2,1,1,0,0,1,112,3,6,2
208.218.229.213,843358,2,1,0,3,33,2,1,1,0,0,1,112,4,5,2
208.194.206.72,923111,1,1,0,4,31,2,1,1,1,1,0,161,1,5,0
208.194.206.72,923111,1,1,0,4,31,2,1,1,1,1,0,161,2,8,0
208.194.206.72,923111,1,1,0,4,31,2,1,1,1,1,0,161,3,7,0
208.194.206.72,923111,1,1,0,4,31,2,1,1,1,1,0,161,4,8,0
174.233.0.233,936673,3,1,0,0,20,2,1,1,0,1,1,173,1,1,2
174.233.0.233,936673,3,1,0,0,20,2,1,1,0,1,1,173,2,10,2
174.233.0.233,936673,3,1,0,0,20,2,1,1,0,1,1,173,3,4,2
174.233.0.233,936673,3,1,0,0,20,2,1,1,0,1,1,173,4,7,2
144.202.74.29,546838,3,1,0,1,46,2,1,1,1,1,0,129,1,2,0
144.202.74.29,546838,3,1,0,1,46,2,1,1,1,1,0,129,2,3,0
144.202.74.29,546838,3,1,0,1,46,2,1,1,1,1,0,129,3,2,0
144.202.74.29,546838,3,1,0,1,46,2,1,1,1,1,0,129,4,2,0
208.218.227.218,781495,2,1,0,2,14,2,1,0,1,0,1,181,1,7,2
208.218.227.218,781495,2,1,0,2,14,2,1,0,1,0,1,181,2,8,1
208.218.227.218,781495,2,1,0,2,14,2,1,0,1,0,1,181,3,9,2
208.218.227.218,781495,2,1,0,2,14,2,1,0,1,0,1,181,4,5,2
65.215.43.40,519794,2,1,0,0,1,2,1,1,0,0,0,175,1,3,0
65.215.43.40,519794,2,1,0,0,1,2,1,1,0,0,0,175,2,2,0
65.215.43.40,519794,2,1,0,0,1,2,1,1,0,0,0,175,3,2,0
65.215.43.40,519794,2,1,0,0,1,2,1,1,0,0,0,175,4,2,0
208.202.253.212,290419,4,0,0,1,4,2,1,1,0,0,1,693,1,2,2
208.202.253.212,290419,4,0,0,1,4,2,1,1,0,0,1,693,2,3,1
208.202.253.212,290419,4,0,0,1,4,2,1,1,0,0,1,693,3,2,2
208.202.253.212,290419,4,0,0,1,4,2,1,1,0,0,1,693,4,2,2
207.246.68.106,562467,3,1,0,1,15,2,1,0,1,0,0,226,1,2,0
207.246.68.106,562467,3,1,0,1,15,2,1,0,1,0,0,226,2,3,0
207.246.68.106,562467,3,1,0,1,15,2,1,0,1,0,0,226,3,1,0
207.246.68.106,562467,3,1,0,1,15,2,1,0,1,0,0,226,4,3,0
149.28.107.191,424210,3,1,0,1,39,2,1,1,0,0,1,181,1,4,1
149.28.107.191,424210,3,1,0,1,39,2,1,1,0,0,1,181,2,6,2
149.28.107.191,424210,3,1,0,1,39,2,1,1,0,0,1,181,3,8,1
149.28.107.191,424210,3,1,0,1,39,2,1,1,0,0,1,181,4,6,1
208.194.221.247,529499,2,1,2,2,46,2,1,1,0,0,1,245,1,7,2
208.194.221.247,529499,2,1,2,2,46,2,1,1,0,0,1,245,2,4,1
208.194.221.247,529499,2,1,2,2,46,2,1,1,0,0,1,245,3,3,1
208.194.221.247,529499,2,1,2,2,46,2,1,1,0,0,1,245,4,2,2
208.202.233.221,813710,2,1,2,2,46,2,1,1,0,1,0,260,1,5,0
208.202.233.221,813710,2,1,2,2,46,2,1,1,0,1,0,260,2,8,0
208.202.233.221,813710,2,1,2,2,46,2,1,1,0,1,0,260,3,8,0
208.202.233.221,813710,2,1,2,2,46,2,1,1,0,1,0,260,4,6,0
208.200.2.218,637529,3,1,0,1,47,2,1,1,0,0,1,94,1,4,2
208.200.2.218,637529,3,1,0,1,47,2,1,1,0,0,1,94,2,6,2
208.200.2.218,637529,3,1,0,1,47,2,1,1,0,0,1,94,3,9,2
208.200.2.218,637529,3,1,0,1,47,2,1,1,0,0,1,94,4,7,1
128.254.167.146,786264,2,1,0,3,43,2,1,1,1,0,1,115,1,5,2
128.254.167.146,786264,2,1,0,3,43,2,1,1,1,0,1,115,2,5,2
128.254.167.146,786264,2,1,0,3,43,2,1,1,1,0,1,115,3,5,2
128.254.167.146,786264,2,1,0,3,43,2,1,1,1,0,1,115,4,4,1
208.207.176.33,739367,3,1,0,1,9,2,1,1,1,1,1,226,1,8,1
208.207.176.33,739367,3,1,0,1,9,2,1,1,1,1,1,226,2,7,1
208.207.176.33,739367,3,1,0,1,9,2,1,1,1,1,1,226,3,10,2
208.207.176.33,739367,3,1,0,1,9,2,1,1,1,1,1,226,4,6,2
192.126.181.213,328041,1,1,0,3,10,2,1,1,1,0,0,84,1,6,0
192.126.181.213,328041,1,1,0,3,10,2,1,1,1,0,0,84,2,6,0
192.126.181.213,328041,1,1,0,3,10,2,1,1,1,0,0,84,3,4,0
192.126.181.213,328041,1,1,0,3,10,2,1,1,1,0,0,84,4,6,0
208.195.160.204,574152,2,1,2,2,6,2,1,1,1,1,1,137,1,3,2
208.195.160.204,574152,2,1,2,2,6,2,1,1,1,1,1,137,2,5,2
208.195.160.204,574152,2,1,2,2,6,2,1,1,1,1,1,137,3,5,2
208.195.160.204,574152,2,1,2,2,6,2,1,1,1,1,1,137,4,3,1
204.217.236.78,594623,2,1,0,3,33,2,1,1,0,0,0,104,1,5,0
204.217.236.78,594623,2,1,0,3,33,2,1,1,0,0,0,104,2,7,0
204.217.236.78,594623,2,1,0,3,33,2,1,1,0,0,0,104,3,4,0
204.217.236.78,594623,2,1,0,3,33,2,1,1,0,0,0,104,4,4,0
128.254.165.142,606039,2,1,0,3,15,2,1,1,1,0,0,132,1,8,0
128.254.165.142,606039,2,1,0,3,15,2,1,1,1,0,0,132,2,8,0
128.254.165.142,606039,2,1,0,3,15,2,1,1,1,0,0,132,3,7,0
128.254.165.142,606039,2,1,0,3,15,2,1,1,1,0,0,132,4,8,0
144.202.41.214,453162,3,0,0,1,20,2,1,0,1,1,0,143,1,3,0
144.202.41.214,453162,3,0,0,1,20,2,1,0,1,1,0,143,2,4,0
144.202.41.214,453162,3,0,0,1,20,2,1,0,1,1,0,143,3,3,0
144.202.41.214,453162,3,0,0,1,20,2,1,0,1,1,0,143,4,3,0
104.239.31.3,889259,1,1,0,1,0,2,1,0,1,1,1,231,1,8,2
104.239.31.3,889259,1,1,0,1,0,2,1,0,1,1,1,231,2,6,2
104.239.31.3,889259,1,1,0,1,0,2,1,0,1,1,1,231,3,9,1
104.239.31.3,889259,1,1,0,1,0,2,1,0,1,1,1,231,4,10,1
208.195.165.190,537238,2,0,2,1,0,2,1,1,1,1,0,206,1,3,0
208.195.165.190,537238,2,0,2,1,0,2,1,1,1,1,0,206,2,4,0
208.195.165.190,537238,2,0,2,1,0,2,1,1,1,1,0,206,3,3,0
208.195.165.190,537238,2,0,2,1,0,2,1,1,1,1,0,206,4,6,0
155.193.157.233,412972,2,0,0,3,10,2,1,0,0,0,0,149,1,9,0
155.193.157.233,412972,2,0,0,3,10,2,1,0,0,0,0,149,2,8,0
155.193.157.233,412972,2,0,0,3,10,2,1,0,0,0,0,149,3,10,0
155.193.157.233,412972,2,0,0,3,10,2,1,0,0,0,0,149,4,9,0
208.195.164.201,650197,2,1,0,1,3,2,1,1,0,1,1,220,1,8,2
208.195.164.201,650197,2,1,0,1,3,2,1,1,0,1,1,220,2,8,2
208.195.164.201,650197,2,1,0,1,3,2,1,1,0,1,1,220,3,5,1
208.195.164.201,650197,2,1,0,1,3,2,1,1,0,1,1,220,4,6,1
104.37.175.179,546006,2,1,2,2,43,2,1,1,0,0,0,125,1,4,0
104.37.175.179,546006,2,1,2,2,43,2,1,1,0,0,0,125,2,6,0
104.37.175.179,546006,2,1,2,2,43,2,1,1,0,0,0,125,3,4,0
104.37.175.179,546006,2,1,2,2,43,2,1,1,0,0,0,125,4,3,0
163.123.220.185,736198,3,0,0,2,10,2,1,0,1,0,1,141,1,4,2
163.123.220.185,736198,3,0,0,2,10,2,1,0,1,0,1,141,2,6,1
163.123.220.185,736198,3,0,0,2,10,2,1,0,1,0,1,141,3,5,2
163.123.220.185,736198,3,0,0,2,10,2,1,0,1,0,1,141,4,10,1
63.160.189.66,795769,2,0,2,2,46,2,1,1,1,0,0,72,1,4,0
63.160.189.66,795769,2,0,2,2,46,2,1,1,1,0,0,72,2,4,0
63.160.189.66,795769,2,0,2,2,46,2,1,1,1,0,0,72,3,6,0
63.160.189.66,795769,2,0,2,2,46,2,1,1,1,0,0,72,4,6,0
209.185.41.84,446335,6,0,0,4,34,2,2,0,1,1,0,266,1,6,0
209.185.41.84,446335,6,0,0,4,34,2,2,0,1,1,0,266,2,6,0
209.185.41.84,446335,6,0,0,4,34,2,2,0,1,1,0,266,3,8,0
209.185.41.84,446335,6,0,0,4,34,2,2,0,1,1,0,266,4,8,0
172.82.147.199,800898,2,1,0,2,0,2,1,1,1,0,1,88,1,8,2
172.82.147.199,800898,2,1,0,2,0,2,1,1,1,0,1,88,2,7,1
172.82.147.199,800898,2,1,0,2,0,2,1,1,1,0,1,88,3,8,2
172.82.147.199,800898,2,1,0,2,0,2,1,1,1,0,1,88,4,10,1
128.254.167.177,969216,2,1,0,0,1,2,1,0,1,1,0,142,1,10,0
128.254.167.177,969216,2,1,0,0,1,2,1,0,1,1,0,142,2,10,0
128.254.167.177,969216,2,1,0,0,1,2,1,0,1,1,0,142,3,10,0
128.254.167.177,969216,2,1,0,0,1,2,1,0,1,1,0,142,4,10,0
209.185.41.172,957440,3,0,0,1,34,2,1,0,1,1,1,178,1,7,2
209.185.41.172,957440,3,0,0,1,34,2,1,0,1,1,1,178,2,6,2
209.185.41.172,957440,3,0,0,1,34,2,1,0,1,1,1,178,3,6,1
209.185.41.172,957440,3,0,0,1,34,2,1,0,1,1,1,178,4,7,2
208.221.47.97,362919,1,1,0,2,1,2,1,1,1,0,1,238,1,3,2
208.221.47.97,362919,1,1,0,2,1,2,1,1,1,0,1,238,2,3,2
208.221.47.97,362919,1,1,0,2,1,2,1,1,1,0,1,238,3,3,2
208.221.47.97,362919,1,1,0,2,1,2,1,1,1,0,1,238,4,4,2
208.194.196.61,391512,1,0,0,1,4,2,1,1,1,0,0,134,1,10,0
208.194.196.61,391512,1,0,0,1,4,2,1,1,1,0,0,134,2,8,0
208.194.196.61,391512,1,0,0,1,4,2,1,1,1,0,0,134,3,6,0
208.194.196.61,391512,1,0,0,1,4,2,1,1,1,0,0,134,4,5,0
208.221.40.27,794038,2,1,0,2,1,2,1,1,0,0,1,216,1,5,2
208.221.40.27,794038,2,1,0,2,1,2,1,1,0,0,1,216,2,5,1
208.221.40.27,794038,2,1,0,2,1,2,1,1,0,0,1,216,3,4,1
208.221.40.27,794038,2,1,0,2,1,2,1,1,0,0,1,216,4,4,2
128.254.167.244,934703,2,0,0,0,15,2,1,1,1,1,1,97,1,7,2
128.254.167.244,934703,2,0,0,0,15,2,1,1,1,1,1,97,2,6,1
128.254.167.244,934703,2,0,0,0,15,2,1,1,1,1,1,97,3,7,1
128.254.167.244,934703,2,0,0,0,15,2,1,1,1,1,1,97,4,7,1
192.126.161.231,687009,2,1,0,3,33,2,1,1,0,0,1,223,1,7,2
192.126.161.231,687009,2,1,0,3,33,2,1,1,0,0,1,223,2,6,2
192.126.161.231,687009,2,1,0,3,33,2,1,1,0,0,1,223,3,9,1
192.126.161.231,687009,2,1,0,3,33,2,1,1,0,0,1,223,4,6,2
208.221.47.180,488421,2,1,0,1,31,2,1,0,1,0,1,343,1,8,1
208.221.47.180,488421,2,1,0,1,31,2,1,0,1,0,1,343,2,8,1
208.221.47.180,488421,2,1,0,1,31,2,1,0,1,0,1,343,3,9,1
208.221.47.180,488421,2,1,0,1,31,2,1,0,1,0,1,343,4,7,1
24.8.194.137,942795,3,0,0,0,5,2,1,0,1,0,1,96,1,1,1
24.8.194.137,942795,3,0,0,0,5,2,1,0,1,0,1,96,2,5,1
24.8.194.137,942795,3,0,0,0,5,2,1,0,1,0,1,96,3,1,2
24.8.194.137,942795,3,0,0,0,5,2,1,0,1,0,1,96,4,5,1
45.77.166.193,512862,3,0,0,1,7,2,1,0,1,0,1,293,1,4,1
45.77.166.193,512862,3,0,0,1,7,2,1,0,1,0,1,293,2,6,2
45.77.166.193,512862,3,0,0,1,7,2,1,0,1,0,1,293,3,5,1
45.77.166.193,512862,3,0,0,1,7,2,1,0,1,0,1,293,4,2,1
208.218.230.163,182750,2,1,0,1,9,2,1,1,1,1,1,193,1,5,1
208.218.230.163,182750,2,1,0,1,9,2,1,1,1,1,1,193,2,5,1
208.218.230.163,182750,2,1,0,1,9,2,1,1,1,1,1,193,3,6,2
208.218.230.163,182750,2,1,0,1,9,2,1,1,1,1,1,193,4,7,1
136.175.103.98,997649,1,1,0,3,43,2,1,1,0,0,0,88,1,3,0
136.175.103.98,997649,1,1,0,3,43,2,1,1,0,0,0,88,2,4,0
136.175.103.98,997649,1,1,0,3,43,2,1,1,0,0,0,88,3,4,0
136.175.103.98,997649,1,1,0,3,43,2,1,1,0,0,0,88,4,5,0
160.202.127.118,566183,2,1,2,2,35,2,1,1,1,1,0,181,1,5,0
160.202.127.118,566183,2,1,2,2,35,2,1,1,1,1,0,181,2,6,0
160.202.127.118,566183,2,1,2,2,35,2,1,1,1,1,0,181,3,8,0
160.202.127.118,566183,2,1,2,2,35,2,1,1,1,1,0,181,4,4,0
45.32.161.184,404352,4,1,0,1,24,2,1,0,0,0,1,90,1,3,2
45.32.161.184,404352,4,1,0,1,24,2,1,0,0,0,1,90,2,3,1
45.32.161.184,404352,4,1,0,1,24,2,1,0,0,0,1,90,3,8,2
45.32.161.184,404352,4,1,0,1,24,2,1,0,0,0,1,90,4,4,1
128.254.167.7,846262,5,1,0,3,1,2,1,1,1,1,0,66,1,4,0
128.254.167.7,846262,5,1,0,3,1,2,1,1,1,1,0,66,2,3,0
128.254.167.7,846262,5,1,0,3,1,2,1,1,1,1,0,66,3,7,0
128.254.167.7,846262,5,1,0,3,1,2,1,1,1,1,0,66,4,7,0
202.182.65.243,188838,2,0,0,1,47,2,1,0,1,0,0,89,1,7,0
202.182.65.243,188838,2,0,0,1,47,2,1,0,1,0,0,89,2,6,0
202.182.65.243,188838,2,0,0,1,47,2,1,0,1,0,0,89,3,6,0
202.182.65.243,188838,2,0,0,1,47,2,1,0,1,0,0,89,4,7,0
208.195.172.248,448199,2,0,0,1,14,2,1,1,1,0,1,87,1,4,1
208.195.172.248,448199,2,0,0,1,14,2,1,1,1,0,1,87,2,7,2
208.195.172.248,448199,2,0,0,1,14,2,1,1,1,0,1,87,3,6,2
208.195.172.248,448199,2,0,0,1,14,2,1,1,1,0,1,87,4,6,2
136.175.103.25,177861,2,1,0,0,15,2,1,1,1,1,0,157,1,3,0
136.175.103.25,177861,2,1,0,0,15,2,1,1,1,1,0,157,2,2,0
136.175.103.25,177861,2,1,0,0,15,2,1,1,1,1,0,157,3,4,0
136.175.103.25,177861,2,1,0,0,15,2,1,1,1,1,0,157,4,1,0
63.160.189.195,880447,2,1,2,2,46,2,1,1,1,1,0,77,1,7,0
63.160.189.195,880447,2,1,2,2,46,2,1,1,1,1,0,77,2,8,0
63.160.189.195,880447,2,1,2,2,46,2,1,1,1,1,0,77,3,6,0
63.160.189.195,880447,2,1,2,2,46,2,1,1,1,1,0,77,4,7,0
104.207.145.210,946581,5,0,0,1,47,2,1,1,1,0,1,191,1,3,2
104.207.145.210,946581,5,0,0,1,47,2,1,1,1,0,1,191,2,4,2
104.207.145.210,946581,5,0,0,1,47,2,1,1,1,0,1,191,3,1,1
104.207.145.210,946581,5,0,0,1,47,2,1,1,1,0,1,191,4,4,2
208.194.222.167,128747,2,1,2,2,46,2,1,1,1,1,0,127,1,5,0
208.194.222.167,128747,2,1,2,2,46,2,1,1,1,1,0,127,2,4,0
208.194.222.167,128747,2,1,2,2,46,2,1,1,1,1,0,127,3,9,0
208.194.222.167,128747,2,1,2,2,46,2,1,1,1,1,0,127,4,4,0
192.126.172.234,375319,1,1,0,3,13,2,1,1,1,0,1,108,1,3,2
192.126.172.234,375319,1,1,0,3,13,2,1,1,1,0,1,108,2,3,1
192.126.172.234,375319,1,1,0,3,13,2,1,1,1,0,1,108,3,5,1
192.126.172.234,375319,1,1,0,3,13,2,1,1,1,0,1,108,4,6,1
104.238.136.234,687200,4,1,0,1,33,2,1,1,0,1,1,83,1,6,1
104.238.136.234,687200,4,1,0,1,33,2,1,1,0,1,1,83,2,7,1
104.238.136.234,687200,4,1,0,1,33,2,1,1,0,1,1,83,3,4,1
104.238.136.234,687200,4,1,0,1,33,2,1,1,0,1,1,83,4,5,2
163.123.220.183,391458,4,0,0,2,35,2,1,0,1,0,1,372,1,7,1
163.123.220.183,391458,4,0,0,2,35,2,1,0,1,0,1,372,2,5,1
163.123.220.183,391458,4,0,0,2,35,2,1,0,1,0,1,372,3,5,1
163.123.220.183,391458,4,0,0,2,35,2,1,0,1,0,1,372,4,5,1
208.221.47.143,216900,3,1,0,1,9,2,1,0,1,0,0,523,1,8,0
208.221.47.143,216900,3,1,0,1,9,2,1,0,1,0,0,523,2,7,0
208.221.47.143,216900,3,1,0,1,9,2,1,0,1,0,0,523,3,7,0
208.221.47.143,216900,3,1,0,1,9,2,1,0,1,0,0,523,4,9,0
204.217.253.61,111171,1,1,0,3,50,2,1,1,0,1,1,123,1,4,1
204.217.253.61,111171,1,1,0,3,50,2,1,1,0,1,1,123,2,7,2
204.217.253.61,111171,1,1,0,3,50,2,1,1,0,1,1,123,3,8,1
204.217.253.61,111171,1,1,0,3,50,2,1,1,0,1,1,123,4,4,1
128.254.164.136,492936,3,1,0,0,15,2,1,1,0,1,0,86,1,4,0
128.254.164.136,492936,3,1,0,0,15,2,1,1,0,1,0,86,2,3,0
128.254.164.136,492936,3,1,0,0,15,2,1,1,0,1,0,86,3,2,0
128.254.164.136,492936,3,1,0,0,15,2,1,1,0,1,0,86,4,2,0
208.218.230.70,507628,2,0,0,2,12,2,1,1,0,1,0,285,1,10,0
208.218.230.70,507628,2,0,0,2,12,2,1,1,0,1,0,285,2,10,0
208.218.230.70,507628,2,0,0,2,12,2,1,1,0,1,0,285,3,10,0
208.218.230.70,507628,2,0,0,2,12,2,1,1,0,1,0,285,4,9,0
216.93.1.68,687215,4,1,0,2,4,2,1,1,0,1,0,205,1,7,0
216.93.1.68,687215,4,1,0,2,4,2,1,1,0,1,0,205,2,8,0
216.93.1.68,687215,4,1,0,2,4,2,1,1,0,1,0,205,3,8,0
216.93.1.68,687215,4,1,0,2,4,2,1,1,0,1,0,205,4,6,0
208.194.217.195,697501,2,1,2,2,46,2,1,1,1,1,0,74,1,7,0
208.194.217.195,697501,2,1,2,2,46,2,1,1,1,1,0,74,2,5,0
208.194.217.195,697501,2,1,2,2,46,2,1,1,1,1,0,74,3,5,0
208.194.217.195,697501,2,1,2,2,46,2,1,1,1,1,0,74,4,4,0
208.200.3.248,725526,1,1,2,2,4,2,1,1,1,0,1,306,1,3,2
208.200.3.248,725526,1,1,2,2,4,2,1,1,1,0,1,306,2,3,2
208.200.3.248,725526,1,1,2,2,4,2,1,1,1,0,1,306,3,1,1
208.200.3.248,725526,1,1,2,2,4,2,1,1,1,0,1,306,4,2,1
