StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q2,Q27,Q28,Q3,Q4,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q7,Q8,Q9,Q10,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q25_0_GROUP,Q25_1_GROUP,Q25_0_1_RANK,Q25_0_3_RANK,Q25_0_12_RANK,Q25_0_16_RANK,Q25_1_1_RANK,Q25_1_3_RANK,Q25_1_12_RANK,Q25_1_16_RANK,Q30_First Click,Q30_Last Click,Q30_Page Submit,Q30_Click Count,Q29_0_GROUP,Q29_1_GROUP,Q29_2_GROUP,Q29_0_1_RANK,Q29_0_2_RANK,Q29_0_3_RANK,Q29_0_4_RANK,Q29_0_5_RANK,Q29_0_6_RANK,Q29_1_1_RANK,Q29_1_2_RANK,Q29_1_3_RANK,Q29_1_4_RANK,Q29_1_5_RANK,Q29_1_6_RANK,Q29_2_1_RANK,Q29_2_2_RANK,Q29_2_3_RANK,Q29_2_4_RANK,Q29_2_5_RANK,Q29_2_6_RANK,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q74_1,Q74_2,Q74_3,Q74_4,Q75_1,Q75_2,Q75_3,Q75_4,Q76_1,Q76_2,Q76_3,Q76_4,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Small_1,Small_2,Small_3,Small_4,Medium_1,Medium_2,Medium_3,Medium_4,Large_1,Large_2,Large_3,Large_4,Q26,Random ID,Message_Received,Shelter_Information,Shelter_Type_1,Shelter_Type_2,Shelter_Type_3,Shelter_Type_4
11/22/22 11:36,11/22/22 11:37,IP Address,208.195.161.201,100,79,TRUE,11/22/22 11:37,R_2Qy7uVSgUBJsoOB,,,,,38.7913,-77.2806,anonymous,EN,0.800000012,,0,30,,1.681,9.415,10.453,6,25-34 years old,Male,Married,"$50,000-$74,999",Connecticut,13.136,16.001,17.057,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4.166,10.386,11.753,6,,,,,7,7,9,7,,,,,,,,,,,,,,,,,,,,,613814,613814,Yes,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:36,11/22/22 11:37,IP Address,208.207.178.33,100,80,TRUE,11/22/22 11:37,R_UKD6NCjymNZCLAd,,,,,40.7123,-73.7985,anonymous,EN,1,,0,75,,2.433,14.452,15.616,7,25-34 years old,Female,Married,"$25,000-$49,999",Arizona,1.234,4.345,13.99,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,19.274,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",2,,,,1,,,2,,1,,,,,1,,,2,7.571,17.687,19.417,8,2,2,2,1 (low),,,,,,,,,,,,,,,,,,,,,,,,,566905,566905,No,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:34,11/22/22 11:37,IP Address,23.135.40.154,100,171,TRUE,11/22/22 11:37,R_URRxrUMsrd5LEAN,,,,,37.751,-97.822,anonymous,EN,1,,0,0,,57.223,72.695,73.556,8,35-44 years old,Male,Married,"$25,000-$49,999",Texas,1.901,8.018,8.502,4,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,54.864,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",2,,,,1,,,2,,1,,,,,1,,,2,3.855,3.855,11.818,1,6,5,7,8,,,,,,,,,,,,,,,,,,,,,,,,,658589,658589,No,No,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,128.254.164.134,100,133,TRUE,11/22/22 11:37,R_22y2KdR4GUcqc0E,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,0,0,13.915,0,25-34 years old,Male,Married,"$25,000-$49,999",Indiana,0,0,15.522,0,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,49.696,84.689,85.514,3,5,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,503093,503093,Yes,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:34,11/22/22 11:37,IP Address,185.104.15.189,100,204,TRUE,11/22/22 11:37,R_27vOTzf4B6c4jTH,,,,,35.115,-80.7061,anonymous,EN,1,,0,55,,3.413,34.774,36.993,6,18-24 years old,Female,Single,"$50,000-$74,999",Florida,2.297,9.597,10.674,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,8.407,23.36,24.339,9,,,,,7,7,5,8,,,,,,,,,,,,,,,,,,,,,893557,893557,Yes,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,71.121.214.123,100,119,TRUE,11/22/22 11:37,R_UcMowX9Xx7bGQCZ,,,,,39.4799,-76.2955,anonymous,EN,1,,0,0,,1.36,8.48,9.164,7,25-34 years old,Male,Single,"$50,000-$74,999",Maryland,1.487,5.573,25.496,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,42.507,0,"French BullDog,Beagle","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",1,,,,2,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,9.817,22.226,24.976,12,,,,,5,6,8,6,,,,,244277,244277,No,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:36,11/22/22 11:37,IP Address,208.195.173.42,100,88,TRUE,11/22/22 11:37,R_33BlJfsFbQlENlu,,,,,38.7913,-77.2806,anonymous,EN,1,,0,0,,24.17,34.693,35.835,7,35-44 years old,Male,Married,"$25,000-$49,999",Mississippi,3.05,9.363,10.111,5,Yes,Dogs,I will shop for a dog,Large (Greater than 60 lbs.),,,,,,,,,,,,,,,0,0,17.636,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,2.18,10.926,11.701,10,,,,,,,,,5,5,6,5,164451,164451,No,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:30,11/22/22 11:37,IP Address,208.202.246.35,100,436,TRUE,11/22/22 11:37,R_2ErSStaz5i4ylMZ,,,,,40.3909,-74.1153,anonymous,EN,1,,0,30,,11.867,27.23,29.788,6,25-34 years old,Female,Married,"$50,000-$74,999",Connecticut,2.984,37.09,40.614,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.701,61.638,64.726,13,10 (high),8,10 (high),10 (high),,,,,,,,,453254,453254,Yes,Yes,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:36,11/22/22 11:37,IP Address,202.182.71.115,100,82,TRUE,11/22/22 11:37,R_3EYiJw6tna1yoW1,,,,,40.7123,-74.0068,anonymous,EN,0.899999976,,0,25,,1.943,11.996,13.381,6,25-34 years old,Male,Married,"$75,000-$99,999",Oklahoma,1.908,6.805,8.244,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941,12.233,13.57,8,,,,,6,7,10 (high),6,,,,,372938,372938,Yes,Yes,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:34,11/22/22 11:37,IP Address,149.46.193.39,100,211,TRUE,11/22/22 11:37,R_2QrYJi5zU3XcfoP,,,,,40.5237,-74.4151,anonymous,EN,0.800000012,,0,75,,4.998,22.67,24.033,8,18-24 years old,Male,Single,"$50,000-$74,999",Indiana,1.429,6.152,8.529,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,7.877,11.442,8,,,,,2,6,7,6,,,,,383332,383332,Yes,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,66.207.178.9,100,144,TRUE,11/22/22 11:37,R_1P1XNTBzMNY3wkt,,,,,39.5125,-76.1806,anonymous,EN,0.899999976,,0,10,,1.286,22.186,23.418,6,25-34 years old,Male,Married,"$25,000-$49,999",Mississippi,2.076,29.582,31.457,17,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2.277,13.514,15.208,9,,,,,9,6,6,5,,,,,,,,,,,,,,,,,,,,,598730,598730,Yes,No,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,202.182.69.25,100,141,TRUE,11/22/22 11:37,R_2dX8MtuT24IKc1m,,,,,40.7123,-74.0068,anonymous,EN,0.899999976,,0,25,,2.216,13.63,15.258,6,35-44 years old,Female,Married,"$75,000-$99,999",Indiana,1.55,9.125,10.316,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,45.741,76.098,77.54,4,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,0.545,9.555,11.286,8,,,,,5,8,7,6,,,,,,,,,,,,,,,,,,,,,333002,333002,No,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,192.126.192.73,100,123,TRUE,11/22/22 11:37,R_2fBCrAtiVv2OQqU,,,,,47.63,-122.2972,anonymous,EN,0.300000012,,0,105,,1.5,11.701,12.428,6,35-44 years old,Male,Single,"$50,000-$74,999",Idaho,1.894,13.865,22.693,4,Yes,Cats,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,10.417,22.861,24.208,9,,,,,3,5,5,8,,,,,,,,,,,,,,,,,,,,,A2S3K7DK3NWEVD,811862,Yes,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:34,11/22/22 11:37,IP Address,136.175.100.21,100,159,TRUE,11/22/22 11:37,R_xin8C7uBkaiyuIh,,,,,37.751,-97.822,anonymous,EN,1,,0,75,,4.318,58.223,58.963,9,25-34 years old,Male,Single,"$50,000-$74,999",Pennsylvania,1.757,9.75,27.465,2,Yes,Neither dogs nor cats,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,20.7,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,2.734,13.458,14.29,8,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,800021,800021,No,No,No-Kill Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:31,11/22/22 11:37,IP Address,149.46.192.181,100,344,TRUE,11/22/22 11:37,R_pzQSmst2RrKUJnX,,,,,40.5237,-74.4151,anonymous,EN,0.800000012,,0,50,,4.039,23.212,24.343,6,25-34 years old,Female,Married,"$75,000-$99,999",Ohio,61.832,66.981,68.04,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,29.201,40.742,42.23,8,2,2,2,1 (low),,,,,,,,,,,,,,,,,,,,,,,,,854676,854676,Yes,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,208.207.177.149,100,113,TRUE,11/22/22 11:37,R_3q3McK84PdQffGN,,,,,40.7652,-73.9588,anonymous,EN,,,0,75,,3.893,16.034,16.746,7,25-34 years old,Female,Married,"$25,000-$49,999",Texas,1.225,4.762,7.842,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,56.739,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",2,,,,1,,,2,,1,,,,,1,,,2,,,,,,,,,,,,,,,,,3.609,10.812,11.866,8,,,,,5,5,8,7,,,,,990701,990701,No,Yes,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:36,11/22/22 11:37,IP Address,206.82.8.59,100,103,TRUE,11/22/22 11:37,R_2402caBtCPneu2Y,,,,,39.3037,-94.9322,anonymous,EN,0.899999976,,0,35,,1.898,17.457,17.806,8,25-34 years old,Male,Married,"$50,000-$74,999",Washington,1.402,7.682,8.892,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,52.634,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,2.384,11.645,12.767,8,,,,,8,6,8,8,,,,,,,,,,,,,,,,,,,,,859085,859085,No,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:36,11/22/22 11:37,IP Address,45.32.170.60,100,76,TRUE,11/22/22 11:37,R_27qaof7RrW7raaw,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,4.291,21.004,22.386,9,35-44 years old,Female,Married,"$25,000-$49,999",Kentucky,1.226,4.938,8.16,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,19.388,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,3.672,12.3,13.813,8,,,,,5,3,5,3,,,,,,,,,,,,,,,,,,,,,HG991,293812,No,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:31,11/22/22 11:37,IP Address,149.46.192.153,100,393,TRUE,11/22/22 11:37,R_2aY7u3BVsywojSW,,,,,40.5237,-74.4151,anonymous,EN,0.899999976,,0,25,,2.001,22.397,23.249,7,25-34 years old,Male,Married,"$75,000-$99,999",Maryland,5.749,58.679,67.278,5,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,13.83,146.533,167.142,8,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",1,,,,2,,,1,,2,,,,,1,,,2,34.206,75.42,78.123,11,2,2,1 (low),2,,,,,,,,,,,,,,,,,,,,,,,,,749370,749370,No,No,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,208.196.122.234,100,132,TRUE,11/22/22 11:37,R_21ApoLIZabqtPz9,,,,,30.3122,-81.7243,anonymous,EN,0.899999976,,0,30,,62.057,72.637,73.557,6,25-34 years old,Male,Married,"$100,000-$149,000",New York,1.35,5.391,8.6,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.118,4.815,11.29,6,,,,,7,6,7,5,,,,,,,,,,,,,,,,,,,,,752142,752142,Yes,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:37,IP Address,206.82.9.166,100,517,TRUE,11/22/22 11:37,R_UyE08j3lTE4JAsh,,,,,39.3037,-94.9322,anonymous,EN,0.899999976,,0,25,,0.302,31.234,31.569,10,35-44 years old,Male,Married,"$75,000-$99,999",Florida,1.518,4.923,10.597,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,365.426,365.426,442.477,1,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,0.22,15.409,17.771,9,,,,,5,5,9,8,,,,,,,,,,,,,,,,,,,,,317759,317759,No,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:33,11/22/22 11:37,IP Address,207.148.15.251,100,253,TRUE,11/22/22 11:37,R_3ndEX6i4kvfRTwT,,,,,42.0048,-87.9954,anonymous,EN,1,,0,25,,109.104,129.17,130.639,8,45-54 years old,Female,Married,"$25,000-$49,999",Indiana,2.942,16.268,20.694,5,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1.323,11.307,12.782,8,7,9,8,8,,,,,,,,,,,,,,,,,,,,,,,,,953047,953047,Yes,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,155.193.140.27,100,144,TRUE,11/22/22 11:37,R_21563pML5eoqpy4,,,,,32.9103,-96.7283,anonymous,EN,1,,0,55,,21.027,39.083,40.009,8,25-34 years old,Male,,"$75,000-$99,999",Ohio,1.756,8.213,9.963,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,45.549,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,2.052,14.838,17.178,13,,,,,3,5,3,4,,,,,,,,,,,,,,,,,,,,,A5G7UW0WT3FOT,113827,No,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:36,11/22/22 11:37,IP Address,128.254.167.249,100,97,TRUE,11/22/22 11:37,R_1JVIireCQhC2TXv,,,,,40.0242,-79.8846,anonymous,EN,0.699999988,,0,55,,1.956,13.43,15.092,6,25-34 years old,Female,Married,"Less than $25,000",Indiana,1.834,7.259,8.601,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.626,22.292,23.857,14,,,,,8,6,6,8,,,,,207764,207764,Yes,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:36,11/22/22 11:37,IP Address,204.217.236.130,100,94,TRUE,11/22/22 11:37,R_2YJmUioK7s6GN3a,,,,,35.8964,-78.7115,anonymous,EN,0.899999976,,0,55,,3.526,16.58,17.774,6,25-34 years old,Female,Single,"$75,000-$99,999",California,1.718,7.374,8.854,4,Yes,Dogs,I will adopt a dog,Large (Greater than 60 lbs.),,,,,,,,,,,,,,,0,0,20.273,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,0,0,12.16,0,,,,,,,,,10 (high),10 (high),10 (high),10 (high),AO89AP6IHUTBW,299732,No,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:36,11/22/22 11:37,IP Address,208.195.168.241,100,112,TRUE,11/22/22 11:37,R_1dtoejBxG4S6sbL,,,,,38.7913,-77.2806,anonymous,EN,0.899999976,,0,30,,4.25,21.85,22.873,8,25-34 years old,Female,Married,"$100,000-$149,000",Connecticut,1.703,5.142,8.95,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.302,9.045,13.695,2,,,,,10 (high),10 (high),10 (high),10 (high),,,,,,,,,,,,,,,,,,,,,284341,284341,Yes,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:35,11/22/22 11:37,IP Address,202.182.70.230,100,149,TRUE,11/22/22 11:37,R_4YPgldnsgYbexdn,,,,,40.7123,-74.0068,anonymous,EN,0.899999976,,0,25,,5.47,22.519,23.289,8,55-64 years old,Male,Married,"$75,000-$99,999",Texas,1.659,9.115,9.903,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,62.718,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,2.285,16.051,16.844,8,7,6,8,7,,,,,,,,,678393,678393,No,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:29,11/22/22 11:38,IP Address,202.182.70.87,100,487,TRUE,11/22/22 11:38,R_1l5W9VkY1EBvcSd,,,,,40.7123,-74.0068,anonymous,EN,0.800000012,,0,25,,21.436,33.837,35.129,6,45-54 years old,Male,Married,"$100,000-$149,000",Kentucky,25.359,32.308,35.615,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,352.679,356.921,389.151,5,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,0.728,10.8,11.361,10,,,,,5,6,4,9,,,,,,,,,,,,,,,,,,,,,161070,161070,No,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:36,11/22/22 11:38,IP Address,140.82.30.186,100,96,TRUE,11/22/22 11:38,R_PBz91YV36jIQFBD,,,,,25.8119,-80.2318,anonymous,EN,1,,0,25,,6.255,29.829,31.124,7,45-54 years old,Male,Married,"$75,000-$99,999",New Mexico,2.456,7.64,8.971,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2.935,12.62,14.28,8,7,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,733918,733918,Yes,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:36,11/22/22 11:38,IP Address,163.123.220.181,100,95,TRUE,11/22/22 11:38,R_3dSThf6uyb1zFqY,,,,,30.0409,-95.5302,anonymous,EN,0.899999976,,0,25,,8.398,35.127,40.151,9,35-44 years old,Female,Married,"$50,000-$74,999",Missouri,1.401,8.141,9.093,5,Yes,Dogs,I will shop for a dog,Large (Greater than 60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.831,13.603,14.772,8,,,,,,,,,8,4,7,4,,,,,,,,,,,,,,,,,957431,957431,Yes,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:35,11/22/22 11:38,IP Address,74.51.161.148,100,142,TRUE,11/22/22 11:38,R_3hiqI3ugAjZJsKj,,,,,40.0418,-79.4151,anonymous,EN,0.899999976,,0,20,,39.856,74.28,75.045,10,25-34 years old,Male,Married,"$50,000-$74,999",Pennsylvania,1.436,5.391,13.445,4,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,11.36,12.484,8,5,5,9,5,,,,,,,,,,,,,,,,,,,,,,,,,465192,465192,Yes,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:36,11/22/22 11:38,IP Address,208.195.167.113,100,110,TRUE,11/22/22 11:38,R_1CdalkmwjDrK60J,,,,,38.7913,-77.2806,anonymous,EN,0.899999976,,0,30,,3.009,19.018,19.047,9,25-34 years old,Male,Married,"$50,000-$74,999",Indiana,2.137,8.057,9.437,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,49.546,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,0.617,10.31,13.168,7,,,,,7,5,10 (high),10 (high),,,,,756396,756396,No,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:30,11/22/22 11:38,IP Address,65.195.214.34,100,493,TRUE,11/22/22 11:38,R_3PI7VVLxx1L0fFL,,,,,38.8917,-77.0286,anonymous,EN,0.899999976,,0,30,,13.269,59.937,62.455,6,55-64 years old,Female,Married,"$75,000-$99,999",California,2.375,13.791,17.041,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,121.117,241.544,347.709,10,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",1,,,,2,,,1,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,0.398,19.737,22.703,10,,,,,6,6,7,7,,,,,,190188,No,Yes,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
